매장명,도로명주소,매장유형,위도,경도
영주식당,경상남도 합천군 합천읍 충효로61-4,음식점 및 주점업,35.5659018,128.1607079
호두명가,경상남도 합천군 합천읍 충효로63,음식점 및 주점업,35.5660649,128.1608802
합천아디다스,경상남도 합천군 합천읍 충효로70-1,소매업; 자동차 제외,35.5665809,128.1612536
피자스쿨경남합천점,경상남도 합천군 합천읍 동서로 76,음식점 및 주점업,35.5670859,128.1606474
병천아우네순대국밥,경상남도 합천군 합천읍 충효로 81-24,음식점 및 주점업,35.5676377,128.1599477
만수탕.만수장,경상남도 합천군 합천읍 중앙로 76-9,숙박업,35.5675498,128.1592342
LED풀조명,경상남도 합천군 합천읍 대야로936,전문직별 공사업,35.571694,128.1641433
합천건재공구철물,경상남도 합천군 합천읍 대야로931-1,도매 및 상품 중개업,35.5716244,128.1631203
커피볶는집꼬솜,경상남도 합천군 합천읍 동서로91,음식점 및 주점업,35.5667303,128.1624444
황금나무숯불갈비,경상남도 합천군 합천읍 옥산로15,음식점 및 주점업,35.5689979,128.1569601
엔돌핀,경상남도 합천군 합천읍 옥산로18,음식점 및 주점업,35.5686258,128.157166
아이디어광고사,경상남도 합천군 합천읍 동서로92-5,전문 서비스업,35.5663783,128.1622531
모든광고,경상남도 합천군 합천읍 충효로70-2,인쇄 및 기록매체 복제업,35.5665809,128.1612536
모듬통신,경상남도 합천군 합천읍 동서로 67,소매업; 자동차 제외,35.5672696,128.1597073
예본 코스메틱,경상남도 합천군 합천읍 동서로 141-24,기타 개인 서비스업,35.5672302,128.16752
교동숯불갈비,경상남도 합천군 합천읍 동서로141-28,음식점 및 주점업,35.5674188,128.1675936
베스트샵합천점,경상남도 합천군 합천읍 대야로867,도매 및 상품 중개업,35.5657528,128.1627245
나무그늘,경상남도 합천군 합천읍 동서로131,음식점 및 주점업,35.5657445,128.1663875
행복한목욕탕,경상남도 합천군 합천읍 충효로51-1,기타 개인 서비스업,35.5649046,128.1606569
삼성온누리약국,경상남도 합천군 합천읍 대야로880-8,소매업; 자동차 제외,35.5667333,128.1635544
신광건강원,경상남도 합천군 합천읍 동서로91-7,소매업; 자동차 제외,35.5671652,128.1621871
다라페인트,경상남도 합천군 합천읍 옥산로106,전문직별 공사업,35.5677889,128.1664492
쌍용태권도,경상남도 합천군 합천읍 충효로 11-1,교육 서비스업,35.5614178,128.1599764
민우식당,경상남도 합천군 쌍백면 청정로 4-2,음식점 및 주점업,35.4403889,128.1457502
천일식당,경상남도 합천군 쌍백면 쌍백중앙로 49,음식점 및 주점업,35.4404676,128.1445897
중앙목욕탕,경상남도 합천군 삼가면 삼가중앙2길 11,기타 개인 서비스업,35.4139447,128.1213826
수성탕,경상남도 합천군 삼가면 삼가1로 84,기타 개인 서비스업,35.414238,128.1221426
대가한우,경상남도 합천군 삼가면 삼가1로 115-1,음식점 및 주점업,35.4127124,128.1248566
모리,경상남도 합천군 삼가면 삼가1로 99,음식점 및 주점업,35.4135789,128.1235267
효성농기구수리센타,경상남도 합천군 가회면 황매산로58-5,자동차 및 부품 판매업,35.4357734,128.033716
현대미용실,경상남도 합천군 가회면 황매산로53,기타 개인 서비스업,35.4353667,128.0333074
토기장이의집,경상남도 합천군 가회면 대기2길6-33,음식점 및 주점업,35.4639726,127.9997299
황매건강원,경상남도 합천군 가회면 황매산로43-1,식료품 제조업,35.4343888,128.0332544
촌할인마트,경상남도 합천군 가회면 황매산로69,소매업; 자동차 제외,35.4357487,128.0321231
중앙식육식당,경상남도 합천군 가회면 황매산로43-1,음식점 및 주점업,35.4343888,128.0332544
세이프존합천옥산점,경상남도 합천군 합천읍 충효로99,기타 개인 서비스업,35.5692403,128.1614046
첨촌가든식당,경상남도 합천군 가회면 신등가회로 1033-31,음식점 및 주점업,35.4439805,128.0437526
태극미용실,경상남도 합천군 합천읍 충효로73-1,기타 개인 서비스업,35.567013,128.1609702
황태촌,경상남도 합천군 쌍백면 청정로 4,음식점 및 주점업,35.4405948,128.1455923
신흥농약사,경상남도 합천군 삼가면 삼가로359,소매업; 자동차 제외,35.4127885,128.1257468
시장식당,경상남도 합천군 삼가면 일부5길7,음식점 및 주점업,35.4130379,128.122942
짝지식당,경상남도 합천군 삼가면 삼가1로 113,음식점 및 주점업,35.4128316,128.1246052
조일할인마트,경상남도 합천군 삼가면 삼가중앙길 21,소매업; 자동차 제외,35.413402,128.12197
도토리의꿈,경상남도 합천군 초계면 초계중앙로106-10,음식점 및 주점업,35.5581699,128.2702878
초계농약식물병원,경상남도 합천군 초계면 초계중앙로35-1,소매업; 자동차 제외,35.5591541,128.2638965
장미꽃화원,경상남도 합천군 합천읍 대야로884-1,소매업; 자동차 제외,35.5672205,128.1636381
합천삼가명품한우,경상남도 합천군 삼가면 서부로39,음식점 및 주점업,35.4127074,128.1189752
성보당,경상남도 합천군 합천읍 충효로88,소매업; 자동차 제외,35.5680964,128.1613947
중앙농약사,경상남도 합천군 초계면 초계중앙로78,소매업; 자동차 제외,35.5590469,128.2685747
예진헤어샵,경상남도 합천군 합천읍 동서로113,기타 개인 서비스업,35.5659866,128.164584
로또식당,경상남도 합천군 초계면 동부로1163,음식점 및 주점업,35.5576691,128.2640861
동부식육점,경상남도 합천군 초계면 초계중앙로68,소매업; 자동차 제외,35.5590306,128.2675288
딱풀통신,경상남도 합천군 초계면 초계중앙로68,소매업; 자동차 제외,35.5590306,128.2675288
술먹는여시,경상남도 합천군 초계면 내동3길1-4,음식점 및 주점업,35.5595679,128.2659885
엄마손만두,경상남도 합천군 초계면 초계2길12-7,음식점 및 주점업,35.5581352,128.2670038
동원가든,경상남도 합천군 초계면 초계중앙로75,소매업; 자동차 제외,35.5593382,128.2684153
서울의달,경상남도 합천군 초계면 초계1길9-14,음식점 및 주점업,35.5587346,128.2660211
합천천막사,경상남도 합천군 합천읍 옥산로 53,음식점 및 주점업,35.5685074,128.1611643
늘사랑노인복지센터,경상남도 합천군 삼가면 삼가1로 31,사회복지 서비스업,35.4155561,128.1168796
대흥가스,경상남도 합천군 가회면 신등가회로904,소매업; 자동차 제외,35.4356498,128.0355155
박미용실,경상남도 합천군 합천읍 동서로 63,기타 개인 서비스업,35.5671698,128.1592664
GS칼텍스 영창가스충전소,경상남도 합천군 합천읍 대야로 981,소매업; 자동차 제외,35.5750891,128.1661775
태산펜션,경상남도 합천군 청덕면 정동길 213-145,숙박업,35.5215326,128.30788
청덕주유소,경상남도 합천군 청덕면 동부로 1751,소매업; 자동차 제외,35.5596206,128.3208651
적교식당,경상남도 합천군 청덕면 동부로2494-1,음식점 및 주점업,35.5281244,128.3562524
무지개식당,경상남도 합천군 청덕면 의합대로 2925,음식점 및 주점업,35.5267264,128.3581721
대양마트,경상남도 합천군 대양면 대야로 63,소매업; 자동차 제외,35.5026522,128.1652033
귀뚜라미종합건재,경상남도 합천군 대양면 대야로 744,전문직별 공사업,35.555155,128.162387
합천불고기,경남 합천군 대양면 동부로 14-1,음식점 및 주점업,35.5551958,128.1632677
삼가반점,경상남도 합천군 삼가면 일부5길 6-7,음식점 및 주점업,35.4122968,128.1232674
우리식당,경상남도 합천군 대양면 동부로 23,음식점 및 주점업,35.5560106217,128.1643593237
신흥건조기합천군대리점,경상남도 합천군 대양면 동부로 14,도매 및 상품 중개업,35.5557718,128.1632813
에이치.디 산업,경상남도 합천군 대양면 동부로 11,도매 및 상품 중개업,35.5562611,128.1632194
이노티안경콘택트,경상남도 합천군 합천읍 동서로 87,소매업; 자동차 제외,35.5670873,128.1619592
원조황강식당,경상남도 합천군 율곡면 동부로 566-1,음식점 및 주점업,35.5739291,128.2154093
삼영농자재,경상남도 합천군 율곡면 동부로567,도매 및 상품 중개업,35.574287,128.2153261
동부가든,경상남도 합천군 적중면 황강옥전로 1911,음식점 및 주점업,35.5541343,128.2868522
해동기업,경상남도 합천군 합천읍 충효로 27,육상 운송 및 파이프라인 운송업,35.5629216,128.1604216
경남건재,경상남도 합천군 대양면 동부로39-9,도매 및 상품 중개업,35.5564721,128.1665681
영전상회,경상남도 합천군 율곡면 동부로580,소매업; 자동차 제외,35.5740749,128.2170886
황강루,경상남도 합천군 율곡면 동부로550,음식점 및 주점업,35.5737046,128.2136791
새우리약국,경상남도 합천군 삼가면 삼가중앙길 25-2,소매업; 자동차 제외,35.4136309,128.1223421
합천대병가스,경상남도 합천군 대양면 대야로572-18,화학 물질 및 화학제품 제조업; 의약품 제외,35.5400669,128.1705366
대경주유소,경상남도 합천군 대양면 동부로3,소매업; 자동차 제외,35.5563344,128.1623328
합천사누키우동,경상남도 합천군 용주면 합천호수로 757,음식점 및 주점업,35.5484071,128.0728406
월드스포츠,경상남도 합천군 합천읍 대야로868,소매업; 자동차 제외,35.5658581,128.163128
민수네,경상남도 합천군 합천읍 동서로60,음식점 및 주점업,35.5669362,128.1590234
엘지슈퍼렛,경상남도 합천군 합천읍 동서로66-1,소매업; 자동차 제외,35.5670496,128.1596186
대관령황태명가,경상남도 합천군 합천읍 대야로 807,음식점 및 주점업,35.5608981,128.1606965
황강메기찜,경상남도 합천군 합천읍 충효로4길8-1,음식점 및 주점업,35.5665154,128.1603379
안미용실,경상남도 합천군 합천읍 충효로4길6,기타 개인 서비스업,35.5664581,128.1606466
해오름밥상,경상남도 합천군 합천읍 충효로4길7,음식점 및 주점업,35.5662557,128.1603124
만조,경상남도 합천군 합천읍 옥산로35-1,음식점 및 주점업,35.5687508,128.159099
옛촌순두부,경상남도 합천군 합천읍 중앙로76-2,음식점 및 주점업,35.5673165,128.1588799
백연식당,경상남도 합천군 합천읍 중앙로76-5,음식점 및 주점업,35.567572,128.1590463
합천휴랜드,경상남도 합천군 합천읍 중앙로81-6,기타 개인 서비스업,35.5683073,128.1582939
휴랜드장작불한증막,경상남도 합천군 합천읍 중앙로81-6,기타 개인 서비스업,35.5683073,128.1582939
상원식당,경상남도 합천군 합천읍 중앙로94,음식점 및 주점업,35.5690565,128.1593025
경남홈인테리어,경상남도 합천군 합천읍 옥산로38,소매업; 자동차 제외,35.5684883,128.1590941
태백산맥,경상남도 합천군 합천읍 중앙로75,음식점 및 주점업,35.5675609,128.1585218
카페다온,경상남도 합천군 합천읍 중앙로93,음식점 및 주점업,35.5692233,128.1587809
에어랜드항공,경상남도 합천군 용주면 황계폭포로 1239,교육 서비스업,35.5466325,128.1146611
킹담,경상남도 합천군 합천읍 문화로 23,음식점 및 주점업,35.5612629,128.1562391
동산주유소,경상남도 합천군 초계면 동부로1045,음식점 및 주점업,35.5624844,128.253265
개인택시,경상남도 합천군 가야면 매안대전길18-1,육상 운송 및 파이프라인 운송업,35.7316843,128.1069306
합천개인택시,경상남도 합천군 합천읍 영창2길 24,육상 운송 및 파이프라인 운송업,35.571248,128.1582308
착한정육점,경상남도 합천군 삼가면 일부1길 21,소매업; 자동차 제외,35.4127501,128.1242919
그녀의맛있는레시피,경상남도 합천군 합천읍 중앙로4길25,음식점 및 주점업,35.5658203,128.1597043
중앙식당,경상남도 합천군 합천읍 충효로81,음식점 및 주점업,35.5676329,128.161063
왕후숯불구이,경상남도 합천군 합천읍 충효로93-14,음식점 및 주점업,35.5688114,128.1609902
반도정,경상남도 합천군 용주면 합천호수로842,음식점 및 주점업,35.5465813,128.081829
합천 H.C.HOTEL,경상남도 합천군 율곡면 임북길 16-7,숙박업,35.565566,128.1788577
합천환타지아월드,경상남도 합천군 용주면 합천호수로757,스포츠 및 오락관련 서비스업,35.5484071,128.0728406
이화장식당,경상남도 합천군 용주면 합천호수로757,음식점 및 주점업,35.5484071,128.0728406
서울식당,경상남도 합천군 쌍책면 황강옥전로931-2,음식점 및 주점업,35.6208193,128.2537799
오소옥전가든,경상남도 합천군 쌍책면 황강옥전로1570,음식점 및 주점업,35.5793301,128.2842835
합천탑주유소,경상남도 합천군 용주면 합천호수로855,소매업; 자동차 제외,35.5473943,128.083089
금호농산물,경상남도 합천군 가야면 가야산로 1183,소매업; 자동차 제외,35.7662487,128.1335545
해인기획,경상남도 합천군 가야면 가야시장로 54,기타 제품 제조업,35.7592679,128.1388253
이모네분식,경상남도 합천군 가야면 가야시장로74,음식점 및 주점업,35.761002,128.139081
허니허니피자,경상남도 합천군 가야면 가야시장로58,음식점 및 주점업,35.7596201,128.1389452
(주)구포국수,경상남도 합천군 가회면 황매산로 183,식료품 제조업,35.4425066,128.0250622
정양주유소,경상남도 합천군 대양면 대야로 677,소매업; 자동차 제외,35.5494273,128.1631766
GS25합천중앙점,경상남도 합천군 합천읍 중앙로 21,소매업; 자동차 제외,35.5625607,128.1578977
GS25합천군청점,경상남도 합천군 합천읍 동서로 141-28,소매업; 자동차 제외,35.5674188,128.1675936
GS25합천초계점,경상남도 합천군 초계면 초계중앙로 84,소매업; 자동차 제외,35.5589022,128.2692259
GS25합천해인사점,경상남도 합천군 가야면 가야시장로 106,소매업; 자동차 제외,35.7640386,128.1393097
청학동식당,경상남도 합천군 합천읍 문화로 43,음식점 및 주점업,35.5608753468,128.1586049672
웬디미용실,경상남도 합천군 합천읍 동서로 63,기타 개인 서비스업,35.5671698,128.1592664
엄마밥상,경상남도 합천군 합천읍 옥산로 11,음식점 및 주점업,35.5691974,128.1563228
형제식품,경상남도 합천군 합천읍 동서로 69-3,소매업; 자동차 제외,35.5672968,128.1598371
평안도족발,경상남도 합천군 합천읍 중앙로 68,음식점 및 주점업,35.5668217,128.1587643
합천의료기,경상남도 합천군 합천읍 대야로886-1,소매업; 자동차 제외,35.5674275,128.1633712
합천게스트하우스민박,경상남도 합천군 합천읍 충효로 98-14,숙박업,35.5686427,128.162994
오륙도식당,경상남도 합천군 합천읍 충효로 81-9,음식점 및 주점업,35.5675724,128.1606906
늘봄식당,경상남도 합천군 합천읍 충효로 87-5,음식점 및 주점업,35.5682624,128.1610883
맑은밥상,경상남도 합천군 쌍백면 쌍백중앙로48,음식점 및 주점업,35.4400999,128.144869
명품물회,경상남도 합천군 합천읍 충효로81-8,음식점 및 주점업,35.5677622,128.1608765
1001안경콘택트,경상남도 합천군 합천읍 충효로73,소매업; 자동차 제외,35.5668843,128.1609599
향미식당,경상남도 합천군 합천읍 충효로 74,음식점 및 주점업,35.5668147,128.1612948
클우동,경상남도 합천군 합천읍 충효로71,음식점 및 주점업,35.5666983,128.1609797
두찜경남합천점,경상남도 합천군 합천읍 충효로71,음식점 및 주점업,35.5666983,128.1609797
시장식육점,경상남도 합천군 합천읍 옥산로42,도매 및 상품 중개업,35.568506,128.1595013
백일참기름,경상남도 합천군 합천읍 옥산로44,소매업; 자동차 제외,35.568307,128.1604127
포머스합천대리점,경상남도 합천군 합천읍 동서로26,소매업; 자동차 제외,35.5680935,128.1554777
진해식당,경상남도 합천군 합천읍 옥산로44,음식점 및 주점업,35.568307,128.1604127
새길한우명가,경상남도 합천군 합천읍 동서로53,음식점 및 주점업,35.5671313,128.158386
동화루,경상남도 합천군 합천읍 동서로 44,음식점 및 주점업,35.5672576,128.1572353
금산인삼사,경상남도 합천군 합천읍 옥산로 44,소매업; 자동차 제외,35.568307,128.1604127
한수방이불마트,경상남도 합천군 합천읍 동서로 31,소매업; 자동차 제외,35.5681185,128.1562426
합천시장축산,경상남도 합천군 합천읍 옥산로44,소매업; 자동차 제외,35.568307,128.1604127
옥산떡방앗간,경상남도 합천군 합천읍 남정길 74,식료품 제조업,35.5675213,128.1573059
부흥철물,경상남도 합천군 합천읍 옥산로45,소매업; 자동차 제외,35.5686114,128.1606539
참붕어,경상남도 합천군 합천읍 동서로 64,음식점 및 주점업,35.566939,128.159284
골목길,경상남도 합천군 합천읍 동서로 65,음식점 및 주점업,35.5673254,128.1595647
정숙식당,경상남도 합천군 합천읍 중앙로 76-18,음식점 및 주점업,35.5674316,128.1597054
한끼분식,경상남도 합천군 합천읍 충효로77-4,음식점 및 주점업,35.5674214,128.1610662
소정약국,경상남도 합천군 합천읍 충효로 78-3,소매업; 자동차 제외,35.5674984,128.1615054
미래공구상사,경상남도 합천군 합천읍 옥산로59,도매 및 상품 중개업,35.5686667,128.1615903
합천제과점,경상남도 합천군 합천읍 충효로77,음식점 및 주점업,35.5673045,128.1610645
합천명품돼지,경상남도 합천군 합천읍 남정길 80,음식점 및 주점업,35.5679932,128.1576361
꼬지사께(합천점),경상남도 합천군 합천읍 옥산로34,음식점 및 주점업,35.5684772,128.1587294
머리하는날,경상남도 합천군 합천읍 중앙로21,기타 개인 서비스업,35.5625607,128.1578977
내고향실비,경상남도 합천군 합천읍 옥산로33,음식점 및 주점업,35.5687711,128.1587961
숯불촌,경상남도 합천군 합천읍 충효로4길19,음식점 및 주점업,35.5667481,128.1590664
동아슈퍼,경상남도 합천군 합천읍 충효로4길15,소매업; 자동차 제외,35.5664663,128.1595793
민슬SHOP,경상남도 합천군 합천읍 충효로4길9,기타 개인 서비스업,35.5663398706,128.1601656424
수성식당,경상남도 합천군 합천읍 동서로 87,음식점 및 주점업,35.5670873,128.1619592
찜나라,경상남도 합천군 합천읍 충효로4길4-1,음식점 및 주점업,35.5664235,128.1608412
피자콜앤조아조아치킨,경상남도 합천군 합천읍 동서로 127,음식점 및 주점업,35.5657354,128.1659769
합천약국,경상남도 합천군 합천읍 충효로4길 4,소매업; 자동차 제외,35.5663219,128.1608573
카페마루,경상남도 합천군 합천읍 충효로 68-1,음식점 및 주점업,35.5664314,128.1612232
아름드리헤어샵,경상남도 합천군 합천읍 옥산로 61,기타 개인 서비스업,35.5684832,128.1619154
챠밍헤어라인,경상남도 합천군 합천읍 충효로 88,기타 개인 서비스업,35.5680964,128.1613947
비너스합천점,경상남도 합천군 합천읍 충효로 74,소매업; 자동차 제외,35.5668147,128.1612948
종합화장품,경상남도 합천군 합천읍 충효로 77-22,소매업; 자동차 제외,35.5672912,128.1600056
DC마트,경상남도 합천군 합천읍 충효로 69,소매업; 자동차 제외,35.5666314,128.1609563
경보식당,경상남도 합천군 합천읍 중앙로66,음식점 및 주점업,35.566664,128.1587383
금강당,경상남도 합천군 합천읍 충효로 72,소매업; 자동차 제외,35.566729,128.1613153
대명당,경상남도 합천군 합천읍 동서로 92-4,소매업; 자동차 제외,35.5665554,128.1621431
보배떡방,경상남도 합천군 합천읍 충효로67,식료품 제조업,35.5663794,128.1609457
참숯골,경상남도 합천군 합천읍 옥산로 31,음식점 및 주점업,35.5688065,128.1586061
정미용실,경상남도 합천군 합천읍 충효로4길 13,기타 개인 서비스업,35.5665342,128.1597001
닭치고후다닭,경상남도 합천군 합천읍 충효로 50,음식점 및 주점업,35.5647321,128.1611005
경남농약사,경상남도 합천군 합천읍 옥산로 68,도매 및 상품 중개업,35.5681253,128.1626863
성진컴퓨터,경상남도 합천군 합천읍 충효로70-1,소매업; 자동차 제외,35.5665809,128.1612536
시민떡방앗간,경상남도 합천군 합천읍 충효로 92,식료품 제조업,35.5686269,128.161489
미소플라워,경상남도 합천군 합천읍 동서로 43,소매업; 자동차 제외,35.5674947,128.1574309
일등텔레콤,경상남도 합천군 합천읍 동서로 63,도매 및 상품 중개업,35.5671698,128.1592664
합천21세기외형복원,경상남도 합천군 합천읍 대야로844,전문 서비스업,35.5635181,128.1628214
티바두마리치킨,경상남도 합천군 합천읍 대야로846,음식점 및 주점업,35.5637803,128.1627966
송하꽃집,경상남도 합천군 합천읍 대야로850-1,소매업; 자동차 제외,35.5641693,128.1629079
합천점현대자동차,경상남도 합천군 합천읍 대야로932,개인 및 소비용품 수리업,35.5715036,128.1640673
교촌치킨,경상남도 합천군 합천읍 대야로869,음식점 및 주점업,35.5660027,128.1627236
합천카인테리어,경상남도 합천군 합천읍 충효로2길16,자동차 및 부품 판매업,35.5646721,128.1625005
크로커다일레이디,경상남도 합천군 합천읍 동서로90,소매업; 자동차 제외,35.566649,128.1619164
산동반점,경상남도 합천군 합천읍 옥산로62,음식점 및 주점업,35.5682223,128.1620738
꾸띵,경상남도 합천군 합천읍 충효로 60,음식점 및 주점업,35.565723364,128.1610891241
황강식육식당,경상남도 합천군 합천읍 동서로92-15,음식점 및 주점업,35.566039,128.1620667
이오공사플라워,경상남도 합천군 합천읍 충효로3길7,소매업; 자동차 제외,35.5659009,128.1613772
흥복방앗간,경상남도 합천군 합천읍 충효로82,식료품 제조업,35.5677103,128.1613577
알파합천점,경상남도 합천군 합천읍 충효로13,도매 및 상품 중개업,35.5615543,128.1595769
송이대구뽈찜,경상남도 합천군 합천읍 충효로81-9,음식점 및 주점업,35.5675724,128.1606906
송죽미용실,경상남도 합천군 합천읍 충효로3길6,기타 개인 서비스업,35.5659009,128.1613772
파리바케트경남합천점,경상남도 합천군 합천읍 동서로90-1,음식점 및 주점업,35.566601,128.1620348
파리바케트경남합천점,경상남도 합천군 합천읍 동서로90-1,음식점 및 주점업,35.5666171921,128.1620452093
JM헤어,경상남도 합천군 합천읍 충효로3길4,기타 개인 서비스업,35.5659855,128.1612618
순할머니손칼국수,경상남도 합천군 합천읍 동서로92-38,음식점 및 주점업,35.5661514,128.1619298
씨유뉴합천사거리점,경상남도 합천군 합천읍 옥산로 69,소매업; 자동차 제외,35.5684256,128.1628314
태승가든,경상남도 합천군 합천읍 동서로143,음식점 및 주점업,35.5655944,128.1678599
인디안합천점,경상남도 합천군 합천읍 동서로82-1,소매업; 자동차 제외,35.5669115,128.1613788
산해진미,경상남도 합천군 합천읍 동서로149,음식점 및 주점업,35.5657214,128.1687458
대영광고,경상남도 합천군 합천읍 대야로829,전문 서비스업,35.5626715,128.1631608
본부,경상남도 합천군 합천읍 충효로78-6,음식점 및 주점업,35.5673702,128.1617039
대산식육점,경상남도 합천군 삼가면 삼가1로104,음식점 및 주점업,35.4131664,128.123702
쪽갈비와찜닭,경상남도 합천군 삼가면 삼가1로86,음식점 및 주점업,35.4142096,128.1222745
태영상차림식당,경상남도 합천군 삼가면 삼가1로102,음식점 및 주점업,35.413361,128.1232981
아세아종합기계,경상남도 합천군 대양면 대야로614,도매 및 상품 중개업,35.5443638,128.1680787
신도종합유통,경상남도 합천군 합천읍 동서로64,소매업; 자동차 제외,35.566939,128.159284
올리브,경상남도 합천군 합천읍 충효로63,소매업; 자동차 제외,35.5660649,128.1608802
동신인테리어,경상남도 합천군 합천읍 핫들1로49,전문직별 공사업,35.572249,128.1648828
대구가구사,경상남도 합천군 합천읍 중앙로2길22,소매업; 자동차 제외,35.5645253,128.1605593
멕시칸통닭,경상남도 합천군 합천읍 중앙로4길20,음식점 및 주점업,35.5653576,128.1598435
동문식당,경상남도 합천군 합천읍 동서로74,음식점 및 주점업,35.567105,128.160329
대성가든,경상남도 합천군 적중면 적중로97-1,음식점 및 주점업,35.5478213,128.2789556
영호식당,경상남도 합천군 적중면 적중로108,음식점 및 주점업,35.5471187,128.2796717
적중드림마트,경상남도 합천군 적중면 적중로106,소매업; 자동차 제외,35.5473183,128.2793633
하나로꽃집,경상남도 합천군 합천읍 옥산로87,소매업; 자동차 제외,35.5682499,128.1646725
본토박이 대복공인중개사사무소,경상남도 합천군 합천읍 대야로 1034,부동산업,35.5798954004,128.1684206528
본토박이 대복공인중개사사무소,경상남도 합천군 합천읍 대야로 1034,부동산업,35.5798954,128.1684207
합천사랑약국,경상남도 합천군 합천읍 대야로888-6,소매업; 자동차 제외,35.5674841,128.1637197
올바이크,경상남도 합천군 합천읍 대야로884,소매업; 자동차 제외,35.5671404,128.163363
충무해물찜,경상남도 합천군 합천읍 동서로91-3,음식점 및 주점업,35.5669151,128.162212
골든벨아이스크림백화점,경상남도 합천군 합천읍 동서로89,도매 및 상품 중개업,35.5668216,128.162071
조이너스,경상남도 합천군 합천읍 동서로81,소매업; 자동차 제외,35.5671527,128.1613641
건강을주는약국,경상남도 합천군 합천읍 옥산로90,소매업; 자동차 제외,35.567904,128.1650932
남정카부분정비,경상남도 합천군 합천읍 대야로888-19,개인 및 소비용품 수리업,35.5675952,128.1652324
시장청과,경상남도 합천군 합천읍 옥산로60,도매 및 상품 중개업,35.5682925,128.161501
해인축산,경상남도 합천군 삼가면 삼가1로103,도매 및 상품 중개업,35.4133768,128.1239598
태영한우정육점,경상남도 합천군 삼가면 일부5길11,도매 및 상품 중개업,35.4132942,128.1231847
보리채,경상남도 합천군 가회면 황매산로539,음식점 및 주점업,35.4638692,128.000812
컴퓨터나라,경상남도 합천군 합천읍 중앙로29,개인 및 소비용품 수리업,35.5634162,128.1580083
본죽 합천점,경상남도 합천군 합천읍 충효로73-1,음식점 및 주점업,35.567013,128.1609702
여우야,경상남도 합천군 합천읍 동서로66-2,소매업; 자동차 제외,35.5669563,128.1594663
적사부,경상남도 합천군 합천읍 동서로74,음식점 및 주점업,35.567105,128.160329
합천법무사무소,경상남도 합천군 합천읍 동서로103,전문 서비스업,35.5662654,128.1634252
올리비아로렌,경상남도 합천군 합천읍 동서로91,소매업; 자동차 제외,35.5667303,128.1624444
윤경화원,경상남도 합천군 합천읍 충효로3길 1,소매업; 자동차 제외,35.5661761,128.1612539
태양미용실,경상남도 합천군 합천읍 충효로81-16,기타 개인 서비스업,35.5677399,128.1602738
합천점굽네치킨,경상남도 합천군 합천읍 충효로4길10,음식점 및 주점업,35.566685,128.1602346
부뚜막,경상남도 합천군 합천읍 충효로84-3,음식점 및 주점업,35.5678825,128.161539
경남요양보호사교육원,경상남도 합천군 합천읍 충효로78-3,교육 서비스업,35.5674984,128.1615054
성군포차,경상남도 합천군 초계면 초계2길 11-1,음식점 및 주점업,35.5583632,128.2679193
커피마마,경상남도 합천군 합천읍 대야로905,음식점 및 주점업,35.5691141,128.1632439
조은정보통신,경상남도 합천군 합천읍 중앙로 9-1,전문직별 공사업,35.5616527,128.1577816
동원수산,경상남도 합천군 합천읍 충효로 98-6,음식점 및 주점업,35.5687757,128.1621731
다미민박,경상남도 합천군 대양면 동부로 39-3,숙박업,35.5566994,128.1661391
토프레소,경상남도 합천군 대양면 동부로39-3,음식점 및 주점업,35.5566994,128.1661391
GS25합천충효로점,경상남도 합천군 합천읍 충효로 100 (세종수안애),소매업; 자동차 제외,35.5692447,128.1617526
합천골프존,경상남도 합천군 합천읍 강변로 37,스포츠 및 오락관련 서비스업,35.5722596,128.1645699
영원당구장,경상남도 합천군 초계면 초계중앙로73,스포츠 및 오락관련 서비스업,35.5593809,128.2680804
coffee.i,경상남도 합천군 합천읍 동서로63,음식점 및 주점업,35.5671698,128.1592664
합천서점,경남 합천군 합천읍 동서로 86,소매업; 자동차 제외,35.5667426413,128.1617463381
합천서점,경남 합천군 합천읍 동서로 86,소매업; 자동차 제외,35.5667396,128.1617391
고기굽는빵구네,경상남도 합천군 합천읍 대야로935,음식점 및 주점업,35.5719467,128.1635347
현대식당,경상남도 합천군 야로면 가야산로346,음식점 및 주점업,35.7051643,128.1691293
하림식당,경상남도 합천군 야로면 가야산로342,음식점 및 주점업,35.7048573,128.169025
하바레즈,경상남도 합천군 야로면 가야산로936,음식점 및 주점업,35.7484506,128.1406342
팔도강산,경상남도 합천군 야로면 가야산로664,음식점 및 주점업,35.7289145,128.1571896
블루밍,경상남도 합천군 야로면 가야산로564,음식점 및 주점업,35.7216271,128.1620136
GS칼텍스 가야산주유소,경상남도 합천군 야로면 가야산로490,소매업; 자동차 제외,35.7169575,128.1666453
대박맛집,경상남도 합천군 야로면 가야산로362,음식점 및 주점업,35.7065263,128.1695766
장모님통닭,경상남도 합천군 쌍책면 황강옥전로1578,음식점 및 주점업,35.5785823,128.2845977
요거프레소합천점,경상남도 합천군 합천읍 동서로131,음식점 및 주점업,35.5657445,128.1663875
뿔당골에그리치영농조합법인,경상남도 합천군 삼가면 소오길56,소매업; 자동차 제외,35.4075117,128.119053
청림식당,경상남도 합천군 야로면 가야산로564,음식점 및 주점업,35.7216271,128.1620136
대성산업,경상남도 합천군 율곡면 임북길 170,금속 가공제품 제조업; 기계 및 가구 제외,35.5778133,128.1789116
